tweet_id,user_id,created_at,text,name,screen_name,followers_count,friends_count,favourites_count,location,cln_txt
1.19837e+18,15207688.0,Sat Nov 23 22:55:09 +0000 2019,Lots of folks interested in @JillHicksKeeton’s presentation on @museumofBible in the section on “First Century Mark” https://t.co/j6KCgq8eK4,Jason A. Staples,jasonstaples,1357.0,178.0,793.0,"Buies Creek, NC",folks interested presentation section first century mark
1.19837e+18,2240774123.0,Sat Nov 23 22:55:10 +0000 2019,La vie culturelle à Natal avec Cahterine Genest : La musique brésilienne https://t.co/bE7aifzAxN,Denis Vézina,DenisDvezine,1145.0,1138.0,34820.0,"Québec,Québec",vie culturelle natal avec cahterine musique
1.19837e+18,1.09406e+18,Sat Nov 23 22:55:10 +0000 2019,@czrp_ https://t.co/NT4B6pvS0c,𝕸𝖔𝖗𝖊𝖓𝖎𝖙𝖆,losangelessad,656.0,479.0,24623.0,562,
1.19837e+18,1512368605.0,Sat Nov 23 22:55:10 +0000 2019,@dangelno Becky with the bad takes,la Douchebaguette,kattrice96,226.0,473.0,93660.0,"Colorado Springs, CO",dangelno becky bad takes
1.19837e+18,27364266.0,Sat Nov 23 22:55:10 +0000 2019,@AmbJohnBolton Testify,Nelson Jacobsen,sonofnels,6199.0,6812.0,53913.0,AmericanUniversityPark.net DC,ambjohnbolton testify
1.19837e+18,3154178863.0,Sat Nov 23 22:55:10 +0000 2019,transplants going to saints games is uncomfy,Andres Fuentes,news_fuentes,341.0,482.0,2384.0,"New Orleans, Louisiana",going saints games uncomfy
1.19837e+18,1.04707e+18,Sat Nov 23 22:55:10 +0000 2019,@TrulyContent @itsJeffTiedrich @RudyGiuliani @DevinNunes #Trump2020,Brenda Holleman,HollemanBrenda,2.0,18.0,136.0,"Lexington, NC",trulycontent trump
1.19837e+18,1.17602e+18,Sat Nov 23 22:55:10 +0000 2019,I was amazed of how amazing both teams were. 👏🏼👏🏼,Ligi Faataualofa-Iosefo,_joylasi,47.0,60.0,3362.0,"Mount Pleasant, UT",amazed amazing teams
1.19837e+18,33691587.0,Sat Nov 23 22:55:10 +0000 2019,https://t.co/WjfAK4jQCt 🔥🔥🔥@rinasawayama,Kate McKinley,sigkate,1487.0,1583.0,78382.0,San Francisco / Tokyo,rinasawayama
1.19837e+18,115985491.0,Sat Nov 23 22:55:10 +0000 2019,Keep em coming!,Dennis Scott,NCCU_USEEIT08,622.0,543.0,317.0,"Birmingham, AL",em coming
1.19837e+18,3029557762.0,Sat Nov 23 22:55:10 +0000 2019,Houston glizzys don’t hit like the DMV ones do..,Suzetté,suzette2k,665.0,600.0,10105.0,"Maryland, USA",glizzys hit like dmv ones
1.19837e+18,4514076200.0,Sat Nov 23 22:55:10 +0000 2019,Mond sees some crazy angles,Murch,K_hill1721,543.0,1252.0,25668.0,"College Station, TX",sees crazy angles
1.19837e+18,83245658.0,Sat Nov 23 22:55:10 +0000 2019,Where’s Demon Slayer?!,Captain Reek🤙🏾😎,Ambition_of_Ty2,1978.0,1678.0,13994.0,My OWN path,demon slayer
1.19837e+18,402942447.0,Sat Nov 23 22:55:10 +0000 2019,@PurelyFixedYYC Done.,Seldom Seen,speedytrackbike,251.0,370.0,5443.0,YYC,purelyfixedyyc done
1.19837e+18,486070019.0,Sat Nov 23 22:55:10 +0000 2019,just quit my job .. lol . who hiring ?,qtee💮,blueTee__,463.0,328.0,4428.0,in my bag,quit job lol hiring
1.19837e+18,3788315364.0,Sat Nov 23 22:55:11 +0000 2019,i don’t wanna be by myself right now 😭,make it rain💦,rainegeertsen,1892.0,1599.0,7828.0,CA ✈️ UT,wan na right
1.19837e+18,2533826630.0,Sat Nov 23 22:55:11 +0000 2019,Love to see it,Lucas,RotterLucas,632.0,559.0,40686.0,"Illinois, USA",see
1.19837e+18,898689931.0,Sat Nov 23 22:55:11 +0000 2019,"“That’s sad though, imagine losing your child to R. Kelly.”- @ParrisSoFetch_ 😂😂😂 https://t.co/IqOfYgK26O",Taiquan Coleman,taiquancoleman,588.0,2215.0,12582.0,B-R-Double O-K-L-Y-N 🙌🏾,sad though imagine losing child
1.19837e+18,631601384.0,Sat Nov 23 22:55:11 +0000 2019,mad i’m not at christkindlmarket rn...,pizzaman,AllyIse,532.0,574.0,26751.0,"Valpo, IN//Tucson, AZ",christkindlmarket rn
1.19837e+18,882486350.0,Sat Nov 23 22:55:11 +0000 2019,Wub wub?,antonioni,qu0pe,1618.0,977.0,15831.0,"Texas, USA",wub
1.19837e+18,243049487.0,Sat Nov 23 22:55:11 +0000 2019,"#RedShirts #StarTrek #StarWars #RedShirtsDieFirst 

#StarTrekPicard #StarTrekTNG #mcquade https://t.co/yUAnDjEyCf",Christopher McQuade MBA\HRM,mcquadetx,249.0,239.0,4566.0,"San Antonio, TX",startrek starwars redshirtsdiefirst startrektng mcquade
1.19837e+18,8.77391e+17,Sat Nov 23 22:55:11 +0000 2019,🤣👇🏻,Marie Zoghbi,TheJcMer,87.0,453.0,3676.0,"Jersey City, NJ",
1.19837e+18,3194946379.0,Sat Nov 23 22:55:11 +0000 2019,Right like zzzzz,kbaby*a🍯,citrussssk,127.0,340.0,1561.0,my house,like zzzzz
1.19837e+18,386371582.0,Sat Nov 23 22:55:12 +0000 2019,#birthdayvibes I don’t own the right to the music @ Greenbriar Mall https://t.co/t6EYEJpQaN,Queen Byrd,earleen81,318.0,497.0,213.0,"Charlotte, NC",right music greenbriar mall
1.19837e+18,338067585.0,Sat Nov 23 22:55:12 +0000 2019,#AReasonToTravel,"On Point LMS, Travel",OnPoint07,153.0,169.0,396.0,"Oceanside, Ca, USA",
1.19837e+18,2227527072.0,Sat Nov 23 22:55:12 +0000 2019,Next Saturday shop small and support your local economy and community: https://t.co/XEuGwKISfF… https://t.co/4UFYki6dA3,2 Dogs Treats,2DogsTreats,468.0,187.0,1049.0,"Dogchester, MA",saturday shop small support local economy community
1.19837e+18,2802844290.0,Sat Nov 23 22:55:12 +0000 2019,"I Am A Baby Grand Piano Maker.
https://t.co/kn7yEhrYg5 
A Just For You Company!
Celebrate. Celebrate. Celebrate.
U.… https://t.co/bFMKJNgoHC",Kristy M. Harmon,AvonInternation,344.0,2103.0,4793.0,Sacramento - USA AND INTERNATIONAL,baby grand piano celebrate
1.19837e+18,450408777.0,Sat Nov 23 22:55:12 +0000 2019,@CalebHowe Kielbasa and scambled eggs smothered woth sauteed onions and green peppers and most importantly lots of… https://t.co/91wodl4BTj,Big Human Scum Butcher,EButcher55,251.0,477.0,15075.0,Caledonia WI,calebhowe kielbasa scambled eggs smothered woth sauteed onions green peppers importantly lots
1.19837e+18,14097287.0,Sat Nov 23 22:55:12 +0000 2019,#MoscowMarsha @MarshaBlackburn,Fernando Pizarro,fpizarro,2227.0,2725.0,3917.0,"Honolulu, HI",
1.19837e+18,128560893.0,Sat Nov 23 22:55:12 +0000 2019,@nprscottsimon I want this episode of weekend edition. Scott in cars with drivers,Amanda is staying in bed till 2020 Whitlock,RalphieMelville,349.0,475.0,22086.0,"Chicago, IL ",nprscottsimon want episode weekend edition scott cars drivers
1.19837e+18,8.94772e+17,Sat Nov 23 22:55:12 +0000 2019,https://t.co/Gxa0CroWge,Rod Leal,rodleal1,415.0,383.0,575.0,"Harlingen, TX",
1.19837e+18,3194823295.0,Sat Nov 23 22:55:12 +0000 2019,Daniel doesn’t even wanna wear matching Christmas pjs. Should I leave now?,sels 🎄,selenacardoza,591.0,557.0,13524.0,"San Francisco, CA",even wan na wear matching christmas pjs leave
1.19837e+18,2951700367.0,Sat Nov 23 22:55:12 +0000 2019,I’m getting sick aab,dessyy dshay💕,Slim_sick,2142.0,967.0,53795.0,"Baton Rouge, LA",getting sick aab
1.19837e+18,2714532101.0,Sat Nov 23 22:55:12 +0000 2019,"Talking to Strangers was fabulous.  You should listen to him being interviewed on Oprah's podcast, SuperSoul Conver… https://t.co/BCtPowMqwE",Nancy Gartenberg,nancygart23,1530.0,515.0,4173.0,"New Jersey, USA",talking strangers fabulous listen interviewed podcast supersoul
1.19837e+18,556543073.0,Sat Nov 23 22:55:12 +0000 2019,house studio sess tonight 🙏🏿,prodby,ShmackHarv,1505.0,666.0,71353.0,"San Diego, CA",studio sess tonight
1.19837e+18,96823034.0,Sat Nov 23 22:55:12 +0000 2019,@BeatByte_ 😷,CharlyTamayo,CarlyTamayo,195.0,135.0,3281.0,En todas partes,
1.19837e+18,746170166.0,Sat Nov 23 22:55:12 +0000 2019,@6ixgod_ Ay man folks in denial but I remember,#1,sh6rky,2668.0,558.0,4928.0,"Los Angeles, CA",ay man folks denial remember
1.19837e+18,2170188197.0,Sat Nov 23 22:55:13 +0000 2019,This. American investors should be encouraged to invest in third world countries just how the Chinese are doing.,Jõė šçhmø,BlimpyJoe,266.0,449.0,4297.0,Carajoville,american investors encouraged invest third world countries chinese
1.19837e+18,259377385.0,Sat Nov 23 22:55:13 +0000 2019,@UCAJamaica 🙏🏽,Sugar Boss ✨,BadGyallRiRi,6802.0,403.0,46641.0,876 Jamrock Jamaica 🇯🇲,ucajamaica
1.19837e+18,3166870696.0,Sat Nov 23 22:55:12 +0000 2019,"This morning, as I laid this vintage silk dressing gown on the checkout counter, the clerk said, “You know that’s a… https://t.co/mGln0jF6ss",Erin L. Thompson,artcrimeprof,3191.0,1417.0,11012.0,"John Jay College (CUNY), NYC",morning laid vintage silk dressing gown checkout counter clerk said know
1.19837e+18,21241449.0,Sat Nov 23 22:55:13 +0000 2019,@Omega40 @jaketapper https://t.co/9qKs0OawS4,Loretta,Ilovehimawful,350.0,1296.0,4890.0,Confession,omega
1.19837e+18,1002941.0,Sat Nov 23 22:55:13 +0000 2019,Enjoying my EDM fries which are just reheated disco fries with some really white shit thrown on top https://t.co/w0Ye6L4hx4,Josh Ellis,jzellis,4315.0,674.0,5121.0,"Las Vegas, NV",edm fries reheated disco fries really white shit thrown top
1.19837e+18,43029799.0,Sat Nov 23 22:55:13 +0000 2019,@8MillionML https://t.co/e7Z4FOWB15,Melissa Teal,TNMelissa,1215.0,850.0,38362.0,Tennessee,millionml
1.19837e+18,66763396.0,Sat Nov 23 22:55:13 +0000 2019,See our latest CO #BusinessMgmt job opportunity and click the link in our bio to apply: Business Banking Relationship Manager 3 at U.S. Bank,TMJ-CO Mgmt. Jobs,tmj_co_mgmt,354.0,216.0,0.0,Colorado,latest co businessmgmt job opportunity click link bio apply business banking relationship manager bank
1.19837e+18,113560129.0,Sat Nov 23 22:55:13 +0000 2019,"Join the Wells Fargo team! See our latest job opening here: https://t.co/C9k0ULE3Zu #WebDesign #LocustGrove, VA",TMJ-VAC IT Jobs,tmj_VAC_it,320.0,271.0,0.0,"Charlottesville, VA",wells fargo team see latest job opening webdesign locustgrove va
1.19837e+18,206554286.0,Sat Nov 23 22:55:13 +0000 2019,"Career tip for landing jobs like ""Medical Technologist/Clinical Laboratory Technician -- Microbiology"" in… https://t.co/AcjBCeW8lk",Charlotte Gen. Sci.,tmj_CLT_gensci,282.0,258.0,0.0,"Charlotte, NC",tip landing jobs like medical laboratory technician microbiology
1.19837e+18,23276140.0,Sat Nov 23 22:55:13 +0000 2019,"Accountemps is hiring in #VirginiaBeach, VA! Read about our latest #Accounting job opening via the link in our bio: Bookkeeper",TMJ-ORF Acct. Jobs,tmj_orf_acct,278.0,250.0,0.0,"Norfolk area, VA",hiring virginiabeach va read latest accounting job opening via link bio bookkeeper
1.19837e+18,823484.0,Sat Nov 23 22:55:13 +0000 2019,@helen_towle @steveparsnips @Nigella_Lawson Honestly? Sounds like some of the proms my American friends have descri… https://t.co/qysMMqB9NF,Gregory Wild-Smith,GregWildSmith,830.0,318.0,50255.0,"Oakland, California",honestly sounds like proms american friends
1.19837e+18,31653553.0,Sat Nov 23 22:55:14 +0000 2019,Going to MSG for the first time tonight to watch the Knicks game. I’ve been wanting to do this since I moved to NYC. ☺️,Alex,itstellez,467.0,117.0,3474.0,"New York, NY",msg first time tonight watch knicks game wanting since moved nyc
1.19837e+18,17079503.0,Sat Nov 23 22:55:14 +0000 2019,"@MichaelEMann Here’s how Fox News would run with that ball: 

“Climate alarmists want to force everyone to drink flat beer!”",caerbannog666 aka @Djdubya3's little piglet,caerbannog666,1379.0,1218.0,1759.0,Southern California,michaelemann fox news would run ball alarmists want force everyone drink flat beer
1.19837e+18,29447668.0,Sat Nov 23 22:55:14 +0000 2019,@hozierisginger omg!!!!,Syd 🐺,atinyspark24,102.0,182.0,20060.0,"North Carolina, USA",hozierisginger omg
1.19837e+18,58094699.0,Sat Nov 23 22:55:14 +0000 2019,"#fortheloveofthe80s30daychallenge 

Day 13: Favorite Madonna song 

https://t.co/2OtzNefKaH",Christopher Herman,consptheory77,230.0,517.0,4756.0,"San Marcos, TX",favorite madonna song
1.19837e+18,2885083162.0,Sat Nov 23 22:55:14 +0000 2019,@LonghornNetwork Isn’t helping!,Phil McAllister,exnavybeachbum,143.0,785.0,10945.0,Austin Texas,longhornnetwork helping
1.19837e+18,20012034.0,Sat Nov 23 22:55:14 +0000 2019,@itscedsworld @CCRuns She killed it. Damn.,Danielle,DBoogie,1424.0,2419.0,50166.0,"San Diego, CA",itscedsworld killed damn
1.19837e+18,2500384764.0,Sat Nov 23 22:55:14 +0000 2019,lol,Yaylene,yaylenevillegas,2421.0,1405.0,30134.0,"New York, NY",
1.19837e+18,1.08211e+18,Sat Nov 23 22:55:14 +0000 2019,4 more? Riff drunk Maddie https://t.co/YFMaHyU4Y2,✨𝓕𝓵𝓸𝓸𝓭𝔀𝓪𝓽𝓮𝓻 𝓐𝓷𝓰𝓮𝓵✨,FloodwaterAngel,261.0,105.0,651.0,"St Paul, MN",riff drunk maddie
1.19837e+18,71125241.0,Sat Nov 23 22:55:14 +0000 2019,"🔥 @VillageSoccer x @hummelusa Training Jerseys. 4 color ways. Available now in store and @VillageSoccer 
#MIDFLD… https://t.co/hZGykDP89o",Village Soccer Shop,VillageSoccer,366.0,139.0,85.0,"Tarrytown, New York",x training jerseys color ways available store
1.19837e+18,43121581.0,Sat Nov 23 22:55:14 +0000 2019,@__theHeir And I love you too stank lol 😝,SC - SaySpider,iamtyran,6443.0,2766.0,691.0,"New Orleans, LA",love stank lol
1.19837e+18,27564050.0,Sat Nov 23 22:55:14 +0000 2019,"If jobs with titles like ""Material Developer"" sound appealing to you, follow us to hear about these types of opport… https://t.co/2ZRjggMHI2",TMJ-NCT Manuf Jobs,tmj_nct_manuf,204.0,177.0,0.0,"Triad Area, NC",jobs titles like material developer sound appealing follow us hear types
1.19837e+18,966933050.0,Sat Nov 23 22:55:14 +0000 2019,Next week gonna be fun.,Brad,BradUM2421,897.0,2272.0,35549.0,"Cottage Grove, WI",week gon na fun
1.19837e+18,112293816.0,Sat Nov 23 22:55:14 +0000 2019,@K8lynJo 🤦🏽‍♀️😂,Santana,SantanaSpang,2985.0,1842.0,33509.0,OK | AZ,klynjo
1.19837e+18,136919315.0,Sat Nov 23 22:55:14 +0000 2019,@_ShortyyTatted Gonna have more 🤞🏾,Inner-City Kid™,JClancy_YBG,1000.0,790.0,326.0,Upstate New York,gon na
1.19837e+18,129334944.0,Sat Nov 23 22:55:14 +0000 2019,"current weather in Springfield: light rain, 39°F
85% humidity, wind 13mph, pressure 1009mb",Springfield Weather,_SpringfieldIL,261.0,8.0,0.0,"Springfield, IL",weather springfield light rain humidity wind mph pressure mb
1.19837e+18,21964913.0,Sat Nov 23 22:55:14 +0000 2019,USC Touchdown,UNCLE D,DeeDub67,13710.0,14607.0,16180.0,"ÜT: 33.956501,-118.339637",touchdown
1.19837e+18,1040744959.0,Sat Nov 23 22:55:14 +0000 2019,@melmar17 @DogsForWarren More! Dogs!,ari,AriGoldfine,650.0,592.0,33340.0,"Nevada, USA",melmar dogs
1.19837e+18,122916598.0,Sat Nov 23 22:55:14 +0000 2019,Can't wait!,Faith Adiele,meetingfaith,1738.0,1610.0,7645.0,"Oakland, CA",wait
1.19837e+18,64300239.0,Sat Nov 23 22:55:15 +0000 2019,Wtf lol,Carl Marks,KnowStradamuss,371.0,236.0,1309.0,Below the Mason-Dixon,lol
1.19837e+18,2340407772.0,Sat Nov 23 22:55:15 +0000 2019,@Johnubacon I vote for Dantonio. We want him to keep his job.,Philip Nussel,goblue_nussel,1030.0,642.0,865.0,Detroit,johnubacon vote dantonio want keep job
1.19837e+18,289363491.0,Sat Nov 23 22:55:14 +0000 2019,@Marcus_Herzig @ChaseConnor7 @HawkeLiath @alleycat579 @tamingtheriver @allikesbigbooks @InevitableCJ @TheWife101… https://t.co/ws5UeeFGG5,Kent Victor Schuelke,kentcool1,1275.0,1665.0,64829.0,"Los Angeles, CA",
1.19837e+18,7.89622e+17,Sat Nov 23 22:55:15 +0000 2019,"أول من كشف عن ذمته المالية في التاريخ هو

 الإمام علي بن أبي طالب  ع 
أتيتكم بجلبابي هذا فإن خرجت بغيره فأنا خائن",A$AP Tabouleh🤪🇱🇧,saltpegs,571.0,563.0,8723.0,"Arkansas, USA. Beirut, Lebanon",
1.19837e+18,7.06534e+17,Sat Nov 23 22:55:15 +0000 2019,LET MAKE TONIGHT EPIC !🔥 #LightsOut,therealkennedylee♥️,qxeenk4l,1224.0,2116.0,5142.0,"Prairieville, LA",make tonight epic lightsout
1.19837e+18,398075473.0,Sat Nov 23 22:55:15 +0000 2019,I’m so glad Jeremy Pruitt realizes what’s the true Tennessee road uniform is. #OrangeBritches,Dillan,baker_dillan5,356.0,696.0,18695.0,"Tennessee, USA",glad jeremy pruitt realizes true tennessee road uniform orangebritches
1.19837e+18,1591963400.0,Sat Nov 23 22:55:15 +0000 2019,@TVNewsHQ @BretBaier It's the millions that don't watch the news we should wonder about :),Don123,donmikel212,35.0,52.0,936.0,"Iowa, LA",tvnewshq millions watch news wonder
1.19837e+18,1059105380.0,Sat Nov 23 22:55:15 +0000 2019,https://t.co/063MMoKpw1,Lina 🍁🍂,carolinav1225,1332.0,863.0,52876.0,"McAllen, TX",
1.19837e+18,914732420.0,Sat Nov 23 22:55:15 +0000 2019,@Ctchandler247 And WTF? Lady?! 🤣🤣,L,LynSonyaA,1676.0,1682.0,27533.0,"Denver, CO",ctchandler wtf lady
1.19837e+18,14264810.0,Sat Nov 23 22:55:15 +0000 2019,"#tenyearchallenge Why not? @ Greenbrier, Tennessee https://t.co/qCkQuNFSVW",kmichellehowell,kmichellehowell,6250.0,6613.0,84507.0,"29.115487,-81.005307",greenbrier tennessee
1.19837e+18,30984248.0,Sat Nov 23 22:55:15 +0000 2019,He’s putting in work,Lauren Brownlow,lebrownlow,13641.0,944.0,5451.0,"Raleigh, NC",putting work
1.19837e+18,460360961.0,Sat Nov 23 22:55:15 +0000 2019,@TBKrewe Haha haha good one! 😂,Brian Hudson,BocaHudson,1102.0,3678.0,6671.0,"St. Petersburg, Florida",tbkrewe haha haha good one
1.19837e+18,712910572.0,Sat Nov 23 22:55:16 +0000 2019,jajjajajajajjaj,FILOMILLONE$,adrirfilo,25276.0,2170.0,317548.0,"Dorado, Puerto Rico",
1.19837e+18,8.60038e+17,Sat Nov 23 22:55:15 +0000 2019,THIS IS TONIGHT MERIDIAN 🤘🏼 LAST SHOW OF 2019 🔥 https://t.co/xgRNk7o18Y,the Quiet Calm,thequietcalm,90.0,121.0,186.0,somewhere supernatural,tonight meridian last show
1.19837e+18,7.00873e+17,Sat Nov 23 22:55:16 +0000 2019,"Prayers up to @connor_mellon21 🙏🏻. Tough times don’t last, tough people do!",Colin Anschuetz,5shootz24,473.0,413.0,3258.0,Adrian➡️Ann Arbor,tough times last tough people
1.19837e+18,32698752.0,Sat Nov 23 22:55:16 +0000 2019,"Red Raiders 38 to 14 @ Colbert, Georgia https://t.co/KvboG5wnoG",Randy Freeman,TheProfesor,990.0,3064.0,415.0,"Atlanta, Ga",raiders colbert georgia
1.19837e+18,8.00571e+17,Sat Nov 23 22:55:16 +0000 2019,@WeWillRiseOH @tify330 @filsdelucie1 @AloColbeck @karmacondon @thepoliticalcat @freeandclear1 @doctor_eon @ccotenj… https://t.co/AJZLdkcREU,Florida Chris,chrislongview,6165.0,1591.0,339491.0,"Florida, USA",wewillriseoh
1.19837e+18,58832824.0,Sat Nov 23 22:55:16 +0000 2019,@authorwales @faruksm @StanVito @UnaiEmery_ Lmaoooo,Saliba's Uncle,MDGunner,1526.0,1118.0,5802.0,"Toronto, Ontario",authorwales lmaoooo
1.19837e+18,24597062.0,Sat Nov 23 22:55:16 +0000 2019,"We're hiring in #Janesville, WI! Click the link in our bio to apply to this job and more: LPN Overnights/Supervisor… https://t.co/rpUWvhl2UT",TMJ-MAD Nursing Jobs,tmj_mad_nursing,306.0,275.0,0.0,"Madison, WI",hiring janesville wi click link bio apply job lpn
1.19837e+18,7.95817e+17,Sat Nov 23 22:55:16 +0000 2019,@FranPattersen @lgalle22 @kevinolearytv @CNN @AlisonKosik @NYSE @Tesla @realDonaldTrump It’s definitely ‘you’re’ in… https://t.co/EwMEXUv371,Stephen Boyles,TheTrueBoyles,72.0,189.0,311.0,"Toronto, Ontario",franpattersen definitely
1.19837e+18,423770636.0,Sat Nov 23 22:55:16 +0000 2019,Tom Herman deserves the entirety of the shit sandwich he’s gonna eat for the next 9 months,Ryan Haddox,MrHaddox,593.0,821.0,14282.0,"Dallas, Texas",herman deserves entirety shit sandwich gon na eat next months
1.19837e+18,1.18899e+18,Sat Nov 23 22:55:16 +0000 2019,wtf,지은🦥🍂🧊,flatjupiterer,173.0,1340.0,3000.0,Dreaming of Bamyan Province💭,
1.19837e+18,16676888.0,Sat Nov 23 22:55:17 +0000 2019,@dsmom58 You are very welcome.,Doctor_David,Doctor_David,1250.0,870.0,200511.0,"Chapel Hill, NC",dsmom welcome
1.19837e+18,595701058.0,Sat Nov 23 22:55:17 +0000 2019,#AlertaSV @nayibbukele @AnaOrellanaB @minsalud,Elías Zepeda,EliasZepeda1,588.0,4993.0,90595.0,"CLT, NC/ATL, GA/SS,El Salvador",
1.19837e+18,1240774489.0,Sat Nov 23 22:55:17 +0000 2019,@ACHisSuper @HeavyMetalPro Glad you are back ACH. #welcomeback,Tío Snorlax,TexansAtWar89,296.0,1650.0,24569.0,"Laredo, TX",achissuper glad back ach welcomeback
1.19837e+18,171210931.0,Sat Nov 23 22:55:17 +0000 2019,@joncoopertweets You can't sue when it's the truth.,Sassy Resister,califsassy,1802.0,3110.0,26260.0,"California, USA",joncoopertweets sue truth
1.19837e+18,194834596.0,Sat Nov 23 22:55:17 +0000 2019,The office printer decided to clean itself right before we all have to print stuff in game prep 🙃🙃🙃,pam ‘ski 🐧,PamxRenee,984.0,324.0,90753.0,"Chicago, IL",office printer decided clean right print stuff game prep
1.19837e+18,79841037.0,Sat Nov 23 22:55:17 +0000 2019,this hoodie 🔥🔥,ᴊᴇʀɪ,Forever_Jason,34671.0,19935.0,10706.0,𝙻𝚊. | 𝙷𝚃𝚇 📍,hoodie
1.19837e+18,52357190.0,Sat Nov 23 22:55:17 +0000 2019,Be my boyfriend is crazy af😂 I’m over here crying laughing,🍂🧡 Na’Shae 🧡🍂,bigdaddykia12,2278.0,1195.0,16332.0,"Killeen, TX",boyfriend crazy crying laughing
1.19837e+18,403852347.0,Sat Nov 23 22:55:17 +0000 2019,One remarkable aspect (of many) about Greek mythology and theater is the duality of it all. The balance of comedy a… https://t.co/Ebj2rnl2hw,Chicago Truborn,ChicagoTruborn,304.0,49.0,62.0,Chicago,remarkable aspect many greek mythology theater duality balance comedy
1.19837e+18,1.11681e+18,Sat Nov 23 22:55:17 +0000 2019,@pup_woof https://t.co/kGvqGPfvFB,Thor_wolf_pup,thorwolfpup1975,99.0,343.0,2477.0,"Fort Lauderdale, FL",
1.19837e+18,2317397396.0,Sat Nov 23 22:55:17 +0000 2019,I missed Parent’s Weekend and my @aehart22 so I made it to the first round of the playoffs vs A&amp;M-Commerce.… https://t.co/ugH3KH5qKd,Mark Hartman,MarkEHart222,187.0,847.0,3372.0,"College Station, TX",missed weekend made first round playoffs vs
1.19837e+18,372020500.0,Sat Nov 23 22:55:17 +0000 2019,das ist gut ( #huawei sucks ),$,jeffreycpacfa,347.0,1147.0,6331.0,san francisco,ist gut huawei sucks
1.19837e+18,80992746.0,Sat Nov 23 22:55:18 +0000 2019,@baileerex I’m framing the last one for sure 🥴,✨Ari Gato✨ (Darren),the_ari_gato,1163.0,984.0,50756.0,"Chicago, IL ",baileerex framing last one sure
1.19837e+18,15900403.0,Sat Nov 23 22:55:18 +0000 2019,@Eythel 🤣🤣🤣🐔,David Miklos,dmiklos,16356.0,1982.0,33175.0,Mexico City,eythel
1.19837e+18,3036174701.0,Sat Nov 23 22:55:18 +0000 2019,Un Dia Como Ayer https://t.co/529zws8FTt,YaakovMassari,YaakovMassari,55555.0,638.0,5757.0,"Guadalajara, Jalisco",dia como ayer
1.19837e+18,225919331.0,Sat Nov 23 22:55:18 +0000 2019,We need to bring back the black and white striped nets. Those were mint. #NUFC,Adam ⚽️,AdamBeckett09,565.0,121.0,10572.0,MN,need bring back black white striped nets mint nufc
1.19837e+18,8.13206e+17,Sat Nov 23 22:55:18 +0000 2019,@yoojoshh 🔥🔥,Neighborhood Hero,1jemuel,697.0,176.0,1456.0,Wesley college ,yoojoshh
1.19837e+18,479191545.0,Sat Nov 23 22:55:18 +0000 2019,Best DB Core in the state! No doubt in my mind! I am so proud of these kids! Love y’all and let’s keep ballin.  On… https://t.co/N4IC6nodu0,Payton Holloway,PTHolloway17,713.0,624.0,53551.0,"Broomfield, CO",db core state doubt mind proud kids love keep ballin
1.19837e+18,338128003.0,Sat Nov 23 22:55:18 +0000 2019,@Quanquan21 https://t.co/STZ5rOwP4o,raven ♒️,retrorave_,2001.0,1877.0,75928.0,"Austin, TX/361",quanquan
1.19837e+18,25861382.0,Sat Nov 23 22:55:18 +0000 2019,2019 SOUL BOWL https://t.co/XIWK9ucvoF via @YouTube BANDHEADNETWORK #HIGHQUALITYBHN,TaeTerTot,taediddat,196.0,181.0,19.0,Underneath the Purple Rain,soul bowl via bandheadnetwork highqualitybhn
1.19837e+18,549461514.0,Sat Nov 23 22:55:18 +0000 2019,XC fans &gt;&gt;&gt; https://t.co/haiiD9x2Kx,Travis Miller,TravisMillerFlo,3109.0,1560.0,5272.0,"Austin,Texas",fans
1.19837e+18,43603566.0,Sat Nov 23 22:55:18 +0000 2019,Yes it’s still corruption because somebody is getting fucked by it. Stanford revitalized Antigua and cricket in the… https://t.co/ottpL723U6,Allah’s Bodygard,sheedhussle,1157.0,502.0,169.0,"Phoenix, AZ",still corruption somebody getting fucked stanford revitalized antigua cricket
1.19837e+18,26494898.0,Sat Nov 23 22:55:19 +0000 2019,Plz ck out this new audio #Documentary  on @snapjudgment by my pal @JohnFecile  ‘Diamonds in the Sky” https://t.co/E3PjbIMMNO #Rhiannon,Ruth Leitman,ruthlessfilms,1994.0,3708.0,5641.0,"Chicago, IL",ck new audio documentary pal diamonds sky rhiannon
1.19837e+18,21988020.0,Sat Nov 23 22:55:19 +0000 2019,@ThirdMinistries lol. Just try it! I don’t do it with any other nuggets. Just Chick-fil-A. Something about the way… https://t.co/4yLVrx9H2q,Vice Mayor Lee Vogler,LeeVogler,1783.0,2050.0,8217.0,"Danville, VA",thirdministries lol try nuggets something
1.19837e+18,177390477.0,Sat Nov 23 22:55:19 +0000 2019,@Dat_Libby_Gurl No ma’am! We are doggin y’all!  Be glad that you weren’t in attendance. #AlwaysAlcorn 💜💛 https://t.co/fMWkxh2Pn5,Ms. July 2nd ♋️🦀♋️,iamshe9514,684.0,808.0,2765.0,In Some Classy Juke Joint,doggin glad attendance alwaysalcorn
1.19837e+18,8.98242e+17,Sat Nov 23 22:55:19 +0000 2019,Fall!!! https://t.co/acMTeukC10,E-Ghoul,skyenoot,74.0,456.0,14571.0,"Austin, TX",
